g,d.parameters.campaign,d.parameters.locationSurrounding,d.parameters.team,d.parameters.motive,d.parameters.targetGroup,d.coordinates._latitude,d.coordinates._longitude,d.deletedAt._seconds,d.deletedAt._nanoseconds,d.createdBy,d.uuid,d.createdAt._seconds,d.createdAt._nanoseconds,d.location._latitude,d.location._longitude,d.removedBy,d.updatedAt._seconds,d.updatedAt._nanoseconds,d.updatedBy,d.state,l._latitude,l._longitude,d.deletedBy,campaign
u281guts60,Kommunalwahl München 2020,['Einkaufen'],,Mobilität + Umwelt,"['Autofahrer', 'Fußgänger']",48.14556603481859,11.422441396862267,1584698607.0,135000000.0,yPorF49fmyQ5ezcNBDwpqxLuZlg2,9b87a3b7-bfcf-4ec9-9076-cadef18a8efb,1578309930,931000000,48.14556603481859,11.422441396862267,HWTuFmLdJIdK2BS0P8BaZXvyHNB3,1578309930,931000000,yPorF49fmyQ5ezcNBDwpqxLuZlg2,removed,48.14556603481859,11.422441396862267,,Kommunalwahl München 2020
u0zexpvkwy,Bamberg,,,Mobilität + Umwelt,['Autofahrer'],49.87736590099335,10.861997846513987,1584542570.0,696000000.0,PxZBcJclagaEOFrxqEjIjIcq3zK2,9b8cdb3c-3ffb-4428-a4a3-584dff5e0085,1581869121,685000000,49.87736590099335,10.861997846513987,PxZBcJclagaEOFrxqEjIjIcq3zK2,1581869121,685000000,PxZBcJclagaEOFrxqEjIjIcq3zK2,removed,49.87736590099335,10.861997846513987,,Bamberg
u284p2h50g,['Kommunalwahl München 2020'],"['Straße', 'Essen']",SchwaWe,Mobilität + Umwelt,"['Fußgänger', 'Autofahrer', 'Radfahrer']",48.164595742496516,11.574137415736912,,,neq53qFDHOcsdmzELehckJ5o5rG3,9b925832-e68e-4024-98fc-51086f3cbb47,1578763098,192000000,,,,1578763098,192000000,neq53qFDHOcsdmzELehckJ5o5rG3,active,48.164595742496516,11.574137415736912,,Kommunalwahl München 2020
u284n9prs0,,['Freizeit '],,Mobilität + Umwelt,['Fußgänger'],48.17084627553615,11.545776408165693,1583435300.0,380000000.0,HgM385Ff84YmItF4qjVY8OGvuih2,9b9a8490-87cd-4301-acf2-2f186924b7f3,1583429774,881000000,48.17084627553615,11.545776408165693,,1583429774,881000000,HgM385Ff84YmItF4qjVY8OGvuih2,deleted,48.17084627553615,11.545776408165693,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,nan
u281z0qx45,Kommunalwahl München 2020,"['Straße', 'Einkaufen']",,Wohnen + E-Behörden,"['Autofahrer', 'Fußgänger', 'Radfahrer']",48.12271344400314,11.566636618226767,,,GYM0k2tLEic5F6s88sbEzJYKrSC2,9ba12b39-fd42-480b-8032-9afde406d776,1581235111,379000000,,,,1581235111,380000000,GYM0k2tLEic5F6s88sbEzJYKrSC2,active,48.12271344400314,11.566636618226767,,Kommunalwahl München 2020
u2860m6dfp,,"['Freizeit ', 'U-Bahn']",Team Dachau,Mobilität + Umwelt,"['Radfahrer', 'Fußgänger']",48.19341242093042,11.616077441722155,,,YStmwo5f0QaaxpOwstLh6gDwH3a2,9bafa27a-14a9-4a84-aed1-2185161674af,1583316672,488000000,,,,1583316672,488000000,YStmwo5f0QaaxpOwstLh6gDwH3a2,active,48.19341242093042,11.616077441722155,,nan
u0zgbepm6f,Bamberg,,,Mobilität + Umwelt,"['Autofahrer', 'Fußgänger', 'Radfahrer']",49.89532414356138,10.930485371500254,1584563344.0,858000000.0,ExdY6DG9uOhTGhfTxzOINcdhKup1,9bb73dfa-619e-4763-8de8-0f3e2738030a,1581864554,184000000,49.89532414356138,10.930485371500254,ExdY6DG9uOhTGhfTxzOINcdhKup1,1581864554,185000000,ExdY6DG9uOhTGhfTxzOINcdhKup1,removed,49.89532414356138,10.930485371500254,,Bamberg
u281y4wsdm,['Kommunalwahl München 2020'],,,Mobilität + Umwelt,['Fußgänger'],48.134650523953,11.522694993764162,,,RtMB3Ma6kPUKZBOTlvFsR0irkRf1,9bb83056-2c32-449c-b23d-a6f19f0482b2,1578143266,631000000,,,,1578143266,699000000,RtMB3Ma6kPUKZBOTlvFsR0irkRf1,active,48.134650523953,11.522694993764162,,Kommunalwahl München 2020
u0zezuzj8s,Bamberg,,,Mobilität + Umwelt,"['Autofahrer', 'Radfahrer']",49.904992792728365,10.89708583429456,1584639528.0,49000000.0,axlDdML78YTxE9mofKw7twDKQxK2,9bc14279-6296-4e29-a653-d11e6b224d53,1581748965,389000000,49.904992792728365,10.89708583429456,hOniEUN9VtT1rLt17ERT94oYr3q1,1581748965,390000000,axlDdML78YTxE9mofKw7twDKQxK2,removed,49.904992792728365,10.89708583429456,,Bamberg
u1x09gvfhr,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen']",Altona 2,Hafen + Patrick/Mira,"['Radfahrer', 'Autofahrer', 'Fußgänger']",53.546372325231125,9.928739983588457,1582979169.0,8000000.0,zMZXSe2xtOVciEXqThvtAJfx87p2,9bd16a18-36cc-421e-9f69-f057ac069ed5,1580038846,431000000,53.546372325231125,9.928739983588457,OFdUjpbNLXZoeRPWB5YjxRxjzRH3,1580038846,431000000,zMZXSe2xtOVciEXqThvtAJfx87p2,removed,53.546372325231125,9.928739983588457,,Bürgerschaftswahl Hamburg
u284pkbrgx,Kommunalwahl München 2020,['Firma'],,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.191524066353594,11.569103244692087,1584737347.0,26000000.0,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,9be24990-52c0-4ded-848d-cca75b4162e5,1581245039,507000000,48.191524066353594,11.569103244692087,HgM385Ff84YmItF4qjVY8OGvuih2,1584689431,296000000,HgM385Ff84YmItF4qjVY8OGvuih2,removed,48.191524066353594,11.569103244692087,,Kommunalwahl München 2020
u281w20wxg,Kommunalwahl München 2020,"['Bus', 'Straße']",,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.07730623522867,11.525678280740976,,,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,9bed9fab-d024-4ff9-9de5-2262180bb933,1578828302,903000000,,,,1578828302,903000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,active,48.07730623522867,11.525678280740976,,Kommunalwahl München 2020
u1x0dwuwym,Bürgerschaftswahl Hamburg,,Altona 1,Wohnen + Patrick/Mira,,53.56365737807782,9.96006852015853,1581030768.0,63000000.0,dfEvUvtCz9SxbB4v6TEbfJHPXml1,9bf943d4-9141-44fd-9d05-90752e28a24e,1579952106,564000000,53.56365737807782,9.96006852015853,dfEvUvtCz9SxbB4v6TEbfJHPXml1,1579952106,564000000,dfEvUvtCz9SxbB4v6TEbfJHPXml1,removed,53.56365737807782,9.96006852015853,,Bürgerschaftswahl Hamburg
u1x1jxycbr,Bürgerschaftswahl Hamburg,"['Straße', 'Einkaufen']",Liste 312,Verkehr + Verkehr,"['Autofahrer', 'Fußgänger', 'Radfahrer']",53.6561951737901,10.09473318234086,1583522348.0,292000000.0,nL2TewAeXXaOHzCQXZjFvfwn1vq1,9bfb43ea-df1b-4e21-8a3b-f649db919b96,1581164583,186000000,53.6561951737901,10.09473318234086,EMn8AUHdI5cbQIYITA1swmDqm9q1,1581164583,187000000,nL2TewAeXXaOHzCQXZjFvfwn1vq1,removed,53.6561951737901,10.09473318234086,,Bürgerschaftswahl Hamburg
u281xxgh7e,Kommunalwahl München 2020,"['Essen', 'Freizeit ', 'Parkplatz', 'Freizeit']",Giesing (upper southside ;) ),Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.119491645143455,11.583870146423578,,,MXnc2ii9M8MA1GjBtapzdaBwUff2,9c09ee9a-90be-443c-950e-dc6a26b3dcc4,1582301384,252000000,,,,1582301384,253000000,MXnc2ii9M8MA1GjBtapzdaBwUff2,active,48.119491645143455,11.583870146423578,,Kommunalwahl München 2020
u281wnerdq,Kommunalwahl München 2020,['Straße'],,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.11319913809308,11.51823615655303,1584292182.0,18000000.0,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,9c0d8c2b-f2ba-4824-bd11-f418b566937c,1580910878,42000000,48.11319913809308,11.51823615655303,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,1580910878,42000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,removed,48.11319913809308,11.51823615655303,,Kommunalwahl München 2020
u1x0tmdrtc,Bürgerschaftswahl Hamburg,"['Bildung', 'Einkaufen']",,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",53.55689710866806,10.077810119837523,1578415183.0,918000000.0,FvMZqZ9ggTTgblDN9ueBSC99Lw23,9c15256c-ef46-460f-9fcb-94700ef609ea,1578415171,797000000,,,,1578415171,797000000,FvMZqZ9ggTTgblDN9ueBSC99Lw23,deleted,53.55689710866806,10.077810119837523,FvMZqZ9ggTTgblDN9ueBSC99Lw23,Bürgerschaftswahl Hamburg
u0zgb3n4b4,Bamberg,['Bildung'],,Wohnen + E-Behörden,"['Radfahrer', 'Fußgänger', 'Autofahrer']",49.883907741965174,10.917665418237448,1584695019.0,178000000.0,ZJOVmjHhlXWIKJo9StZZEeGmVly2,9c2af649-a439-4829-a3b2-bf70e5cb6755,1581725819,775000000,49.883907741965174,10.917665418237448,ZJOVmjHhlXWIKJo9StZZEeGmVly2,1581725819,775000000,ZJOVmjHhlXWIKJo9StZZEeGmVly2,removed,49.883907741965174,10.917665418237448,,Bamberg
u284pfdzb5,Kommunalwahl München 2020,['Firma'],,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.17914437060139,11.594361942261457,,,neq53qFDHOcsdmzELehckJ5o5rG3,9c47c7cd-a5ae-472d-8aa1-5071c458d3b9,1582475378,668000000,,,,1582475378,668000000,neq53qFDHOcsdmzELehckJ5o5rG3,active,48.17914437060139,11.594361942261457,,Kommunalwahl München 2020
u0zgbmrx0s,Bamberg,,,Wohnen + E-Behörden,"['Autofahrer', 'Radfahrer']",49.90799643962684,10.919754523783922,1581717428.0,146000000.0,FOwkUw0MiBfYijPgxvBA6xeOYLA3,9c4dfa6d-0de3-4d41-a4b2-fb87477b63ce,1581717330,661000000,49.90799643962684,10.919754523783922,,1581717330,661000000,FOwkUw0MiBfYijPgxvBA6xeOYLA3,deleted,49.90799643962684,10.919754523783922,FOwkUw0MiBfYijPgxvBA6xeOYLA3,Bamberg
u283c8db35,[],"['Straße', 'Einkaufen']",,Wohnen + E-Behörden,['Autofahrer'],48.12292766523291,11.671305801719427,,,OZZUbaCHqTSvXyqQam2w1OkZZT53,9c4e5274-0632-41c7-85ad-3314d2af2558,1578310847,937000000,,,,1578310847,937000000,OZZUbaCHqTSvXyqQam2w1OkZZT53,active,48.12292766523291,11.671305801719427,,
u0zgb1uhvd,Bamberg,,,Kandidaten,"['Autofahrer', 'Fußgänger', 'Radfahrer']",49.888369784167864,10.904171895235777,1584646962.0,597000000.0,ExdY6DG9uOhTGhfTxzOINcdhKup1,9c57f18d-7a78-4d63-95e9-9fc15dc3861a,1583668105,432000000,49.888369784167864,10.904171895235777,ExdY6DG9uOhTGhfTxzOINcdhKup1,1583668105,432000000,ExdY6DG9uOhTGhfTxzOINcdhKup1,removed,49.888369784167864,10.904171895235777,,Bamberg
u1x09v16vv,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen']",Altona 2,Verkehr + Wohnen,"['Radfahrer', 'Autofahrer', 'Fußgänger']",53.553360692975374,9.922618847340345,1582973746.0,37000000.0,zMZXSe2xtOVciEXqThvtAJfx87p2,9c5925a5-f3c5-40f5-b101-9c7d4f785890,1580027223,783000000,53.553360692975374,9.922618847340345,zMZXSe2xtOVciEXqThvtAJfx87p2,1580027223,783000000,zMZXSe2xtOVciEXqThvtAJfx87p2,removed,53.553360692975374,9.922618847340345,,Bürgerschaftswahl Hamburg
u1x09yvvsh,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen', 'Bus']",Altona 2,Patrick/Mira + Patrick/Mira,"['Radfahrer', 'Autofahrer', 'Fußgänger']",53.563439234643155,9.928722884505987,1580941373.0,478000000.0,zMZXSe2xtOVciEXqThvtAJfx87p2,9c6aa813-fcc9-45b9-a1c4-c91ec8bc6e67,1579913682,75000000,53.563439234643155,9.928722884505987,dfEvUvtCz9SxbB4v6TEbfJHPXml1,1579913695,854000000,zMZXSe2xtOVciEXqThvtAJfx87p2,removed,53.563439234643155,9.928722884505987,,Bürgerschaftswahl Hamburg
u0zezyz8xr,Bamberg,['S-Bahn'],,Mobilität + Umwelt,"['Autofahrer', 'Radfahrer', 'Fußgänger']",49.91513237824884,10.898065511137247,1584719920.0,821000000.0,FOwkUw0MiBfYijPgxvBA6xeOYLA3,9c753378-f097-4caa-917e-170049fb7960,1581734775,434000000,49.91513237824884,10.898065511137247,PxZBcJclagaEOFrxqEjIjIcq3zK2,1581734775,434000000,FOwkUw0MiBfYijPgxvBA6xeOYLA3,removed,49.91513237824884,10.898065511137247,,Bamberg
u0zezugzxq,Bamberg,['Bildung'],,Mobilität + Umwelt,"['Fußgänger', 'Autofahrer', 'Radfahrer']",49.90534667223879,10.892919022589922,1584712309.0,98000000.0,AgDJ6ukcqmXvn0XYZmzX7fn2ahG3,9c75f86d-bcec-48e2-9274-c786d7cb5907,1581722294,783000000,49.90534667223879,10.892919022589922,p8FwinOrUVeU9lpbFVdFkwXVOwb2,1581722307,241000000,AgDJ6ukcqmXvn0XYZmzX7fn2ahG3,removed,49.90534667223879,10.892919022589922,,Bamberg
u2860m2ncm,Kommunalwahl München 2020,['Bildung'],,Wohnen + E-Behörden,"['Fußgänger', 'Autofahrer', 'Radfahrer']",48.19408945826753,11.61260599270463,,,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,9c7cc2de-979f-4167-89fa-a4bb04152411,1583425275,227000000,,,,1583425275,227000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,active,48.19408945826753,11.61260599270463,,Kommunalwahl München 2020
u0zezfzq6f,Bamberg,,,Mobilität + Umwelt,['Autofahrer'],49.89412390083903,10.897530745714903,1584721218.0,580000000.0,RmoL5J5TjfPVL4NlhRdsHpJtKSN2,9c8461e5-5ec2-42cd-9c06-8bf9a8c0441c,1581725579,562000000,49.89412390083903,10.897530745714903,abeJxCSSreUhYTxuW8I9fy8CGML2,1581725579,563000000,RmoL5J5TjfPVL4NlhRdsHpJtKSN2,removed,49.89412390083903,10.897530745714903,,Bamberg
u281y6qu3e,Kommunalwahl München 2020,['U-Bahn'],,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer']",48.13322607761735,11.533994805067778,1584023621.0,503000000.0,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,9c85489b-595a-4b9e-8d75-d6b276587600,1582544136,875000000,48.13322607761735,11.533994805067778,1Szv9avZYLPTzv8XjgFVZAV7VKi1,1582544136,875000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,removed,48.13322607761735,11.533994805067778,,Kommunalwahl München 2020
u1x0dr28nn,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen']",Team Kiel,Verkehr + Wohnen,"['Fußgänger', 'Autofahrer']",53.565248591141,9.943572264164686,1581841102.0,259000000.0,tvFW4iYY2yPZteMBjaoCnzf6NHH2,9c861acb-ba3e-4647-b2d5-a7d94e4767df,1579946055,844000000,53.565248591141,9.943572264164686,zMZXSe2xtOVciEXqThvtAJfx87p2,1579946055,844000000,tvFW4iYY2yPZteMBjaoCnzf6NHH2,removed,53.565248591141,9.943572264164686,,Bürgerschaftswahl Hamburg
u281ws1771,Kommunalwahl München 2020,"['Wohnen', 'U-Bahn']",,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer']",48.098708573801375,11.53749106451869,,,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,9c9b1760-dbcb-43f7-a55c-aac68cdcc057,1578825914,789000000,,,,1578825914,789000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,active,48.098708573801375,11.53749106451869,,Kommunalwahl München 2020
u281z02z66,Kommunalwahl München 2020,"['Freizeit ', 'Straße']",Lorenz,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.12275072844807,11.558750923722982,,,tCMUd3qv8zOXL7Kt7S46c6ELoGJ2,9c9e0cc4-b2a5-4824-a786-c1cce19245c0,1584038024,73000000,,,,1584038024,73000000,tCMUd3qv8zOXL7Kt7S46c6ELoGJ2,active,48.12275072844807,11.558750923722982,,Kommunalwahl München 2020
u1x0u7kfgh,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen', 'Bus']",,Wohnen + Wohnen,"['Autofahrer', 'Fußgänger', 'Radfahrer']",53.58768318699542,10.0371746532619,1582963685.0,187000000.0,FvMZqZ9ggTTgblDN9ueBSC99Lw23,9ca09998-43eb-407c-93b1-b88e5e82e1c0,1580813420,198000000,53.58768318699542,10.0371746532619,k9Q9No2bdibXe4rU2TsNWrqMMp63,1580813420,199000000,FvMZqZ9ggTTgblDN9ueBSC99Lw23,removed,53.58768318699542,10.0371746532619,,Bürgerschaftswahl Hamburg
u281zxxwdv,['Kommunalwahl München 2020'],"['Freizeit ', 'Wohnen']",SchwaWe,Mobilität + Umwelt,"['Radfahrer', 'Fußgänger', 'Autofahrer']",48.16246051156847,11.5900113992393,1584629366.0,809000000.0,neq53qFDHOcsdmzELehckJ5o5rG3,9cb7e685-7d6a-46d5-864d-287d16d91766,1578740952,658000000,48.16246051156847,11.5900113992393,rgiXeg2mLobPZNBfx8JlvkrW8xG3,1584629367,696000000,rgiXeg2mLobPZNBfx8JlvkrW8xG3,removed,48.16246051156847,11.5900113992393,,Kommunalwahl München 2020
u284h6n3vz,Kommunalwahl München 2020,['Straße'],,Wohnen + E-Behörden,['Autofahrer'],48.175387950839166,11.445603277534246,1585037748.0,345000000.0,jN38LSISX0WzWz1ofgRho88c3J52,9cdd80fe-af5c-4861-8d35-8b4aa85675b1,1582999084,160000000,48.175387950839166,11.445603277534246,HgM385Ff84YmItF4qjVY8OGvuih2,1582999084,160000000,jN38LSISX0WzWz1ofgRho88c3J52,removed,48.175387950839166,11.445603277534246,,Kommunalwahl München 2020
u1x0ckufr5,,"['Straße', 'Firma', 'S-Bahn']",,Verkehr + Hafen,"['Autofahrer', 'Fußgänger', 'Radfahrer']",53.595835867897264,9.905507694929838,1583574310.0,308000000.0,tLhHsNm5L2SIfIEM0RQGZnsA1dm2,9cdfef9b-8f74-4db0-aafe-7a2cac73da21,1579902797,918000000,53.595835867897264,9.905507694929838,dVaXof7yXsP8JWDWkUkT29lQWzs2,1579902797,918000000,tLhHsNm5L2SIfIEM0RQGZnsA1dm2,removed,53.595835867897264,9.905507694929838,,nan
u0zezkv12r,Bamberg,,,Wohnen + E-Behörden,"['Autofahrer', 'Radfahrer', 'Fußgänger']",49.904274759983835,10.872363913804293,1584702852.0,955000000.0,axlDdML78YTxE9mofKw7twDKQxK2,9ce79e3d-e677-45b2-b95c-3551c398455f,1581762579,751000000,49.904274759983835,10.872363913804293,PxZBcJclagaEOFrxqEjIjIcq3zK2,1581762579,752000000,axlDdML78YTxE9mofKw7twDKQxK2,removed,49.904274759983835,10.872363913804293,,Bamberg
u1x04gujcj,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen', 'Universität/Hochschule']",,Hafen + Patrick/Mira,"['Fußgänger', 'Autofahrer', 'Radfahrer']",53.459116591998665,9.9701445735991,1582985132.0,443000000.0,NISiXJvou2OIg0ygvLTQni8z6Gm1,9ce88c21-51da-4750-9421-95cf1eeb2047,1579897417,31000000,53.459116591998665,9.9701445735991,nLp6yL09kLYy4XDxIb4kMjer8RX2,1579898042,15000000,NISiXJvou2OIg0ygvLTQni8z6Gm1,removed,53.459116591998665,9.9701445735991,,Bürgerschaftswahl Hamburg
u281ycmgdy,,,,Mobilität + Umwelt,,48.12761821510608,11.554652340710163,,,krAR6hrGB0hgVHGoxS0lehMH6NP2,9ce9387e-1fd7-4886-bb88-5037220bd221,1583788067,953000000,,,,1583788067,953000000,krAR6hrGB0hgVHGoxS0lehMH6NP2,active,48.12761821510608,11.554652340710163,,nan
u284nu01w4,Kommunalwahl München 2020,,,,,48.18630853032802,11.54688885435462,,,ihPzNAGmQdatZW7rFD8q3cNubuS2,9cedd756-bc03-4907-956f-08e12e3b54b7,1580997256,135000000,,,,1580997256,135000000,ihPzNAGmQdatZW7rFD8q3cNubuS2,active,48.18630853032802,11.54688885435462,,Kommunalwahl München 2020
u0zeze64cz,Bamberg,,,,"['Fußgänger', 'Radfahrer', 'Autofahrer']",49.89629492816523,10.879289377480745,1584634455.0,711000000.0,p8FwinOrUVeU9lpbFVdFkwXVOwb2,9cf9981e-dcaa-4a53-a932-5ac6f51a0200,1581722677,288000000,49.89629492816523,10.879289377480745,axlDdML78YTxE9mofKw7twDKQxK2,1581722677,289000000,p8FwinOrUVeU9lpbFVdFkwXVOwb2,removed,49.89629492816523,10.879289377480745,,Bamberg
u0zgbmtn3g,Bamberg,,,Wohnen + E-Behörden,"['Autofahrer', 'Radfahrer']",49.90923511889163,10.91637359932065,1584725867.0,766000000.0,axlDdML78YTxE9mofKw7twDKQxK2,9d0c8c24-4067-4ec7-bdca-36d3e2f5eec1,1581750468,373000000,49.90923511889163,10.91637359932065,p8FwinOrUVeU9lpbFVdFkwXVOwb2,1581750468,374000000,axlDdML78YTxE9mofKw7twDKQxK2,removed,49.90923511889163,10.91637359932065,,Bamberg
u2838g7y4q,Kommunalwahl München 2020,['Bildung'],Team Fußbus,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.09508818706272,11.639772076159716,1584455618.0,885000000.0,neq53qFDHOcsdmzELehckJ5o5rG3,9d1212c0-fe57-4f77-a8ea-5b053b023df9,1578145638,783000000,48.09508818706272,11.639772076159716,QQKOOM53abg5uc0gDRGPiiyoqa83,1578145638,846000000,neq53qFDHOcsdmzELehckJ5o5rG3,removed,48.09508818706272,11.639772076159716,,Kommunalwahl München 2020
u1x0ghxnuh,Bürgerschaftswahl Hamburg,"['Wohnen', 'Straße']",,Wohnen + Philipp,"['Fußgänger', 'Autofahrer', 'Radfahrer']",53.595237001195585,9.985372480005026,1583044493.0,62000000.0,ldaWw8gOw5OcDZqmK1RFIveUzgg1,9d2046b0-16a4-4b5c-9072-c59a9f1d4572,1579961246,417000000,53.595237001195585,9.985372480005026,BdsnyalNOJcI7JvHIsEAOTnsRct1,1579961246,417000000,ldaWw8gOw5OcDZqmK1RFIveUzgg1,removed,53.595237001195585,9.985372480005026,,Bürgerschaftswahl Hamburg
u1x0ej7x5r,Bürgerschaftswahl Hamburg,"['Straße', 'Freizeit ']",,Hafen + Wohnen,['Fußgänger'],53.555470501973986,9.980539474636316,1582969215.0,391000000.0,PBGwt00TpcVaLoMXkwLAyWGPGnc2,9d29cf5a-afe4-4810-96c0-81d36d4f4c5c,1579909019,478000000,53.555470501973986,9.980539474636316,PBGwt00TpcVaLoMXkwLAyWGPGnc2,1582969215,885000000,PBGwt00TpcVaLoMXkwLAyWGPGnc2,removed,53.555470501973986,9.980539474636316,,Bürgerschaftswahl Hamburg
u281whr0qx,Kommunalwahl München 2020,['Bus'],,Mobilität + Umwelt,['Fußgänger'],48.09960242600735,11.523564029484987,,,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,9d2b18df-6d35-4daa-b86f-44dc281c2a23,1578238317,679000000,,,,1578238317,679000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,active,48.09960242600735,11.523564029484987,,Kommunalwahl München 2020
u286088xrc,['Kommunalwahl München 2020'],,['Martina '],Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.16806194383173,11.624562945216894,,,FZVf6u09zQYx9Q7qEvLowFuTaNJ3,9d31063f-1720-4537-af07-c9fc91265780,1578148006,972000000,,,,1578148007,29000000,FZVf6u09zQYx9Q7qEvLowFuTaNJ3,active,48.16806194383173,11.624562945216894,,Kommunalwahl München 2020
u1x050r9ky,Bürgerschaftswahl Hamburg,['Straße'],,Verkehr + Hafen,"['Autofahrer', 'Fußgänger', 'Radfahrer']",53.43912127649135,9.98609533533454,1582703522.0,672000000.0,NISiXJvou2OIg0ygvLTQni8z6Gm1,9d36eb9a-5074-4452-a3dc-a70625aa2269,1580138669,763000000,53.43912127649135,9.98609533533454,NISiXJvou2OIg0ygvLTQni8z6Gm1,1580138669,763000000,NISiXJvou2OIg0ygvLTQni8z6Gm1,removed,53.43912127649135,9.98609533533454,,Bürgerschaftswahl Hamburg
u1x0gjqjjj,Bürgerschaftswahl Hamburg,['Straße'],,Philipp + Verkehr + Wohnen,"['Autofahrer', 'Radfahrer']",53.59906516848859,9.984047468751669,1582927790.0,78000000.0,ldaWw8gOw5OcDZqmK1RFIveUzgg1,9d43f2e2-22ed-462d-b6db-9594fa124b76,1579963115,312000000,53.59906516848859,9.984047468751669,Ujb8xqdUkrd7COyfRRvrfMZFDs92,1579963115,312000000,ldaWw8gOw5OcDZqmK1RFIveUzgg1,removed,53.59906516848859,9.984047468751669,,Bürgerschaftswahl Hamburg
u2838g7p8d,Kommunalwahl München 2020,['Bildung'],Team Fußbus,Wohnen + E-Behörden,"['Radfahrer', 'Fußgänger', 'Autofahrer']",48.095326447716744,11.638671029359102,1584455686.0,994000000.0,neq53qFDHOcsdmzELehckJ5o5rG3,9d4b18fb-3c61-43d4-8ea6-f82b5ed6ffb9,1578145999,288000000,48.095326447716744,11.638671029359102,QQKOOM53abg5uc0gDRGPiiyoqa83,1578145999,351000000,neq53qFDHOcsdmzELehckJ5o5rG3,removed,48.095326447716744,11.638671029359102,,Kommunalwahl München 2020
u1x0y22fk8,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen']",,Verkehr + Verkehr,['Autofahrer'],53.57109982752391,10.11964051052928,1582987129.0,305000000.0,YAT3giGPyJV5yfNyiCo54chlK4g2,9d565bdd-294e-4d25-9f99-da4169d55cd0,1579896234,426000000,53.57109982752391,10.11964051052928,FvMZqZ9ggTTgblDN9ueBSC99Lw23,1579896234,426000000,YAT3giGPyJV5yfNyiCo54chlK4g2,removed,53.57109982752391,10.11964051052928,,Bürgerschaftswahl Hamburg
u2860m3ksx,,"['Freizeit ', 'U-Bahn', 'Straße']",Team Dachau,Wohnen + E-Behörden,"['Radfahrer', 'Fußgänger', 'Autofahrer']",48.19371419030293,11.614462416619062,,,YStmwo5f0QaaxpOwstLh6gDwH3a2,9d6185ec-9098-411c-8237-95de89c4bd15,1583316815,489000000,,,,1583316815,489000000,YStmwo5f0QaaxpOwstLh6gDwH3a2,active,48.19371419030293,11.614462416619062,,nan
u1x0eq9rdh,Bürgerschaftswahl Hamburg,"['Straße', 'Bildung']",,Verkehr + Wohnen,"['Autofahrer', 'Fußgänger', 'Radfahrer']",53.562407232513124,9.988382589071989,1583669020.0,345000000.0,dVaXof7yXsP8JWDWkUkT29lQWzs2,9d6404e9-785c-4b76-b57f-f33a1273548f,1579911867,87000000,53.562407232513124,9.988382589071989,NISiXJvou2OIg0ygvLTQni8z6Gm1,1579911867,87000000,dVaXof7yXsP8JWDWkUkT29lQWzs2,removed,53.562407232513124,9.988382589071989,,Bürgerschaftswahl Hamburg
u281yd8b2g,Kommunalwahl München 2020,['Einkaufen'],,Wohnen + E-Behörden,['Fußgänger'],48.133911459385544,11.536715235561132,1584370670.0,910000000.0,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,9d6bdb78-85df-407d-9706-7e436ed1df04,1578220396,138000000,48.133911459385544,11.536715235561132,1Szv9avZYLPTzv8XjgFVZAV7VKi1,1578220396,138000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,removed,48.133911459385544,11.536715235561132,,Kommunalwahl München 2020
